Year,Month,Day,Precipitation,Relative Humidity,Pressure,Temp_avg,Temp_min,Temp_max
2017,August,22,0,29.41,98.44,31.03,25.56,36.56
2017,August,23,0,31.4,98.54,30.51,24.56,36.45
2017,August,24,0,32.69,98.66,30.29,23.75,36.57
2017,August,25,0,39.51,98.75,29.83,23.63,36.15
2017,August,26,0.19,33.08,98.71,30.21,24.43,36.17
2017,August,27,0,31.71,98.57,31,25.11,37.45
2017,August,28,0,22.14,98.47,31.99,24.72,38.8
2017,August,29,0,19.34,98.33,32.84,27.01,39.35
2017,August,30,0,17.59,98.31,31.88,25.02,38.9
2017,August,31,0.02,24.64,98.45,30.25,24.64,36.41
2017,September,1,0,23.96,98.36,32.16,26.03,39.79
2017,September,2,0,27.27,98.22,32.01,25.18,40.24
2017,September,3,0,32.59,98.48,28.36,21.98,34.77
2017,September,4,1.32,38.92,98.54,27.13,22.19,32.29
2017,September,5,0.02,37.18,98.85,28.75,23.03,33.98
2017,September,6,0.02,38.43,98.77,29.52,23.77,34.9
2017,September,7,3.43,38.57,98.32,29.71,24.55,35.09
2017,September,8,0.51,37.1,98.25,28.5,22.96,34.06
2017,September,9,0.14,35.21,97.94,28.53,21.12,35.24
2017,September,10,0.1,38.03,97.73,25.39,17.87,31.35
2017,September,11,0,32.51,98.44,23.09,15.76,30.85
2017,September,12,0,22.87,98.62,25.25,17.34,33.27
2017,September,13,0,20.11,98.9,27.88,20.55,35.66
2017,September,14,0,34.15,98.75,26.52,19.73,33.79
2017,September,15,0,22.84,98.16,29.01,21.66,37
2017,September,16,0,25.4,98.01,29.02,22.95,35.12
2017,September,17,0,26.73,98.35,29.54,22.33,37.49
2017,September,18,0,35.33,98.5,27.32,21.31,33.43
2017,September,19,0,33.46,98.57,26.02,19.61,32.83
2017,September,20,0,40.98,98.86,23.57,17.53,29.47
2017,September,21,0,40.61,98.84,23.52,17.79,28.75
2017,September,22,0.2,42.29,98.77,25.1,18.44,31.12
2017,September,23,0.5,43.99,98.88,26.19,21.78,31.08
2017,September,24,0.04,41.84,98.77,26.19,20.7,32.26
2017,September,25,0,39.86,98.73,26.22,20.75,31.57
2017,September,26,0,38.22,98.63,26.4,20.14,32.25
2017,September,27,0,34.58,98.69,26.6,20.89,32.62
2017,September,28,0.66,48.59,99.07,25.02,20.71,29.29
2017,September,29,0.05,52.85,98.99,22.65,20.5,25.3
2017,September,30,0,47.97,98.76,23.93,19.37,29.02
2017,October,1,0.11,44.66,98.78,23.58,19.79,27.43
2017,October,2,4.6,57.15,98.83,21.75,18.71,25.04
2017,October,3,0.07,48.52,98.72,22.13,16.31,27.76
2017,October,4,2.67,52.91,98.91,22.55,17.85,27.41
2017,October,5,0.13,49.55,98.92,23.4,17.62,29.31
2017,October,6,0,42.66,98.57,24.18,17.61,30.52
2017,October,7,0,47.72,98.66,23.14,17.16,29.17
2017,October,8,0,51.16,98.99,21.14,16.58,25.94
2017,October,9,0,46.82,98.8,22.41,16.65,28.97
2017,October,10,0,42.01,98.87,23.11,17.01,29.51
2017,October,11,0,37.26,99.09,23.31,16.64,30.02
2017,October,12,0,30.24,99.36,23.18,17.94,29.98
2017,October,13,0,45.64,99.51,21.61,15.85,27.81
2017,October,14,0,36.14,99.47,21.43,15.65,28.23
2017,October,15,0,52.31,99.56,19.78,14.46,25.47
2017,October,16,0,51.72,99.54,20.09,15.12,25.59
2017,October,17,0,43.35,99.31,20.5,15.53,25.67
2017,October,18,0,39.94,98.84,20.05,15.77,24.78
2017,October,19,6.95,44.68,98.4,20.68,15.01,26.86
2017,October,20,6.05,60.82,98.5,18.23,13.77,23.43
2017,October,21,0.02,52.66,99.02,19.21,13.03,26.12
2017,October,22,0.01,53.85,99.05,20.5,15.62,26.43
2017,October,23,0,54.84,98.94,20.37,15.13,27.02
2017,October,24,0,55.22,99.03,18.61,12.67,26.29
2017,October,25,0,49.28,99.32,18.12,12.2,24.94
2017,October,26,0,40.61,99.65,17.91,12.93,24.55
2017,October,27,0,33.19,99.3,19.17,13.95,27.47
2017,October,28,0,44.9,98.86,18.85,12.59,27.27
2017,October,29,0,50.41,98.95,17.99,13.11,23.87
2017,October,30,0,39.91,98.59,18.24,13.11,25.58
2017,October,31,0,39.83,98.79,17.73,12.18,24.93
2017,November,1,0,37.7,98.98,18.65,12.89,25.2
2017,November,2,0,44.16,99.11,17.47,11.51,24.54
2017,November,3,0,33.9,98.79,18.37,12.83,26.51
2017,November,4,0,25.08,98.54,19.24,13.33,28.79
2017,November,5,0.01,39.58,98.49,18.62,13.21,25.7
2017,November,6,0.02,54.49,98.43,15.66,10.1,21.53
2017,November,7,0,51.14,98.7,12.94,7.2,19.2
2017,November,8,0,46.67,98.98,14.19,9.5,20.62
2017,November,9,0,44.35,98.71,13.5,9.7,17.7
2017,November,10,0.79,57.23,98.58,13.39,10.57,17.51
2017,November,11,0.51,59.37,98.49,14.68,10.37,20.55
2017,November,12,0.07,56.47,98.53,16.32,11.82,23.2
2017,November,13,0.09,55.8,97.97,13.89,8.76,21.44
2017,November,14,0.14,53.82,98.16,10.93,6.93,16.25
2017,November,15,0.04,58.22,98.55,11.66,6.97,18.73
2017,November,16,0.02,61.66,98.74,12.34,6.97,18.73
2017,November,17,0,54.2,98.78,12.5,6.78,20.14
2017,November,18,0,46.48,98.77,13.25,8.15,20.46
2017,November,19,0,50.07,98.98,12.6,6.95,19.5
2017,November,20,0,35.92,99.28,12.47,8.01,19.31
2017,November,21,0,36.02,99.25,12.69,8.23,19.66
2017,November,22,0.01,48.35,99.03,10.47,7.25,13.67
2017,November,23,0,43.9,98.89,12.63,7.49,19.47
2017,November,24,0,40.37,99.15,14.1,8.67,21.42
2017,November,25,0,35.15,99.18,13.93,9.47,21.44
2017,November,26,0.03,43.37,99.1,14.59,9.62,22.27
2017,November,27,0.01,56.39,99.51,10.93,6.05,17.43
2017,November,28,0.01,66.78,99.16,9.65,4.57,15.39
2017,November,29,0.3,59.72,98.21,11.97,7.04,16.72
2017,November,30,6.76,57.42,97.67,14.75,10.33,21.15
2017,December,1,0.1,55.55,98.11,10.13,5,15.81
2017,December,2,0.04,56.35,98.5,6.51,2.47,11.36
2017,December,3,0.01,59.45,99.26,5.77,0.01,12.88
2017,December,4,0.01,56.4,99.98,7.5,2.28,14.72
2017,December,5,0.01,61.85,100.36,8.11,2.88,14.86
2017,December,6,0.04,69.34,100.34,8.22,3.63,13.11
2017,December,7,0.01,66.05,100.1,9.1,4.99,13.94
2017,December,8,0,62.6,99.67,9.44,5.27,15.21
2017,December,9,0.02,61.99,99.12,10.49,4.91,18.29
2017,December,10,0.01,70.23,98.99,10.49,6.44,16.51
2017,December,11,0,66.4,98.25,9.8,5.17,17.8
2017,December,12,0,49.44,98.51,9.59,5.79,14.88
2017,December,13,0,50.57,99.29,11.53,7.79,18.2
2017,December,14,0,57.62,99.22,10.32,5.43,17.22
2017,December,15,0.01,64.79,98.44,9.44,4.13,15.87
2017,December,16,0.39,65.84,98.28,10.82,5.88,17.87
2017,December,17,0.01,58.64,99.21,8.05,3.53,14.47
2017,December,18,0.03,63.48,99.47,7.43,2.3,14.34
2017,December,19,0.43,67.26,99.33,7.32,4.49,10.73
2017,December,20,0.27,58.56,99.33,9.29,3.79,15.66
2017,December,21,0.68,62.08,99.44,8.65,5.74,13.07
2017,December,22,0.04,65.81,99.84,8.26,2.29,15.3
2017,December,23,0.04,66.97,99.89,10.74,6.29,18.11
2017,December,24,0,62.61,100.16,8.67,4.48,14.83
2017,December,25,0,68.23,99.89,7.06,3.22,13.01
2017,December,26,0.06,67.47,99.31,6.67,1.25,13.26
2017,December,27,5.39,83.36,98.23,7.66,3.81,11.95
2017,December,28,0.05,75.91,98.17,9.35,3.47,16.71
2017,December,29,0.05,72.69,98.88,12.17,7.21,18.84
2017,December,30,0.01,63.94,99.63,11.81,6.27,19.27
2017,December,31,0,54.19,99.55,12.97,8.5,19.92
2018,January,1,0,47.85,99.6,11.52,6.01,18.97
2018,January,2,0,51.75,99.6,11.16,5.07,19.84
2018,January,3,0,54.06,99.64,12.37,6.96,20.49
2018,January,4,0,54.19,99.32,13.47,8.13,22.28
2018,January,5,0,53.94,98.67,12.59,8.44,20.42
2018,January,6,0,52.49,97.95,10.32,6.14,15.85
2018,January,7,0.46,47.71,97.6,9.56,7.52,12.98
2018,January,8,0.05,58.35,98.28,9.23,4.79,15.57
2018,January,9,0,51.95,98.93,9.4,5.31,16.47
2018,January,10,0.07,55.59,99.03,9.15,3.86,15.35
2018,January,11,0.1,62.25,98.75,8.97,4.54,16.44
2018,January,12,0.05,64.55,98.92,8.12,4,14.37
2018,January,13,0.02,57.3,99.2,7.11,1.04,13.69
2018,January,14,0,52.02,99.01,8.8,4.74,14.81
2018,January,15,0.01,44.82,99.23,10.05,5.89,15.43
2018,January,16,0,54.81,99.59,9.96,5.15,17.56
2018,January,17,0,51.63,99.1,11.2,4.11,21.23
2018,January,18,0.01,66.65,99.32,10,6.06,16.12
2018,January,19,0.01,52.81,98.53,10,4,16.93
2018,January,20,0.04,57.37,98.8,12.04,7.81,18.53
2018,January,21,0,58.33,99.08,12.27,5.27,21.74
2018,January,22,0,53.19,99.26,14.05,7.93,23.02
2018,January,23,0,46.01,99.23,14.65,8.63,24.35
2018,January,24,0,58.58,99.73,11.09,7.81,15.94
2018,January,25,0,65.65,99.56,10.27,6.14,16.48
2018,January,26,0.23,67.06,99.02,9.85,4.57,16.19
2018,January,27,1.42,68.66,99.1,9.25,6.17,13.48
2018,January,28,0,51.36,99.78,10.6,4.87,18.32
2018,January,29,0,61.08,100.09,10.06,5.58,15.96
2018,January,30,0,69.02,99.9,9.93,4.61,16.28
2018,January,31,0,59.88,99.4,10.1,4.17,16.38
2018,February,1,1.35,79.03,98.56,9.27,7.2,12.32
2018,February,2,1.05,75.31,97.8,9.93,6.83,15.61
2018,February,3,0.04,55.17,98.26,7.07,2.38,12.03
2018,February,4,0,51.27,98.57,5.32,-0.23,12.24
2018,February,5,0,50.69,98.28,5.58,0.24,12.14
2018,February,6,2.02,57.08,97.68,6.55,2.95,12.57
2018,February,7,0.01,54.8,98.34,7.31,0.46,13.88
2018,February,8,0,42.41,98.62,8.5,3.62,15.1
2018,February,9,0.08,47.26,98.29,7.96,3.66,14.53
2018,February,10,0.26,59.81,98.18,7.34,1.25,13.89
2018,February,11,0.99,52.66,98.62,8.16,3.85,14.58
2018,February,12,0.02,54.26,98.82,8.89,2.01,16.27
2018,February,13,0.02,55.33,98.83,9.22,5.55,15.48
2018,February,14,0,50.82,98.86,10.32,3.06,18.7
2018,February,15,0,51.91,99.2,12.7,5.43,20.83
2018,February,16,0,65.31,99.45,11.93,8.02,17.36
2018,February,17,1.45,79.33,99.01,11.56,9.55,14
2018,February,18,0.44,63.78,98.6,13.51,8.62,19.79
2018,February,19,2.48,65.8,98.46,11.7,9.42,15.35
2018,February,20,0.06,53.81,98.03,11.78,6.36,18.23
2018,February,21,1.76,73.75,97.39,10.26,7.03,14.15
2018,February,22,1.44,53.53,97.08,9.96,4.16,16.23
2018,February,23,0.01,52.83,97.5,7.55,1.62,13.93
2018,February,24,0,46.2,97.41,10.3,4.59,16.76
2018,February,25,0.02,47.72,97.79,10.39,5.11,17.33
2018,February,26,0,37.59,97.72,10.48,3.69,17.75
2018,February,27,0.13,43.41,97.42,12.78,7.63,19.9
2018,February,28,0,43.72,97.87,15.18,7.92,25.68
2018,March,1,0,40.55,97.23,15.65,9.19,25.46
2018,March,2,0,46.21,97.7,17.14,12.45,23.1
2018,March,3,0.01,48.08,97.52,18.58,10.81,27.12
2018,March,4,0.47,51.18,97,15.51,12.25,19.63
2018,March,5,3.99,52.12,97.2,16.09,7.96,23.15
2018,March,6,0.05,46.92,97.49,14.43,10,19.9
2018,March,7,0.4,49.28,97.96,15.38,9.8,22.28
2018,March,8,2.37,65.95,98.5,12.66,10.24,15.6
2018,March,9,0,55.43,98.69,16.79,8.97,24.88
2018,March,10,0,45.55,98.56,18.23,11.09,26.24
2018,March,11,0,40.88,98.06,17.79,11.34,25.41
2018,March,12,0,40.58,98.63,15.21,10.16,21.53
2018,March,13,0,40.07,98.76,15.54,8.42,22.59
2018,March,14,0.43,51.93,98.48,17.18,12.24,22.58
2018,March,15,0,30.65,97.73,19.04,12.14,29.95
2018,March,16,1.64,39.09,97.17,16.96,10.01,23.2
2018,March,17,0.17,46.03,97.51,12.85,7.87,19
2018,March,18,2.07,49.43,97.47,14.96,8.36,23.92
2018,March,19,0,46.04,97.98,13.02,6.66,18.86
2018,March,20,0.33,40.28,97.83,12.89,7.78,18.89
2018,March,21,1.47,50.66,98.24,8.88,4.99,12.69
2018,March,22,0.16,54.55,98.34,8.07,3.83,13.29
2018,March,23,0.01,48.06,98.12,9.96,1.7,18.9
2018,March,24,10.35,65.43,97.34,10.04,5.72,15.74
2018,March,25,0.17,57.91,97.39,11.06,5.18,16.82
2018,March,26,0.45,62.12,98.37,10.77,6.75,15.81
2018,March,27,0,49.24,99.06,12.08,4.07,20.22
2018,March,28,0,41.92,98.89,15.41,6.58,24.52
2018,March,29,0,34.28,98.37,17.36,9.08,26.81
2018,March,30,0,31.23,97.99,18.06,10.32,27.2
2018,March,31,0,41.44,98.21,15.77,8.35,22.4
2018,April,1,0,28.94,98.8,13.88,5.66,22
2018,April,2,0,27.23,98.51,16.71,8.42,24.88
2018,April,3,0.58,36.51,98.26,19.3,14.01,26.74
2018,April,4,0,41.84,98.31,21.35,13.72,29.47
2018,April,5,0,30.32,98.7,20.77,13.52,28.6
2018,April,6,0,34.58,98.6,18.62,12.47,25.88
2018,April,7,0,26.1,97.83,21.03,12.67,29.95
2018,April,8,0.09,39.73,97.57,18.33,12.12,23.93
2018,April,9,0,34.88,98.24,16.33,8.39,23.53
2018,April,10,0.01,31.95,97.61,18.47,11.33,25.94
2018,April,11,0.11,35.67,97.3,19.1,11.39,26.61
2018,April,12,0.06,31.62,97.8,15.72,8.59,22.21
2018,April,13,1.3,32.26,97.66,17.92,10.65,24.08
2018,April,14,2.37,46.59,96.86,19.1,14.16,25.2
2018,April,15,0.16,54.92,97.93,17.59,13.15,23.86
2018,April,16,0.05,41.43,98.66,18.47,10.56,25.49
2018,April,17,0.03,42.63,98.77,19.13,12.29,26.16
2018,April,18,0.03,42.51,99.04,18.89,11.33,25.57
2018,April,19,2.47,52.61,99.01,18.25,13.47,22.43
2018,April,20,0.01,49.19,98.9,18.97,11.98,25.2
2018,April,21,0,43.32,98.81,20.98,14.3,27.49
2018,April,22,0,34.58,98.62,23.24,16.01,30.6
2018,April,23,0,28.05,98.55,24.92,18.09,32.54
2018,April,24,0.01,30.07,98.48,24.93,16.98,32.69
2018,April,25,1.7,36.53,98.03,25.69,19.95,31.49
2018,April,26,0,26.17,97.36,25.66,20.78,31.49
2018,April,27,0.14,44.08,97.73,20.77,15.32,24.81
2018,April,28,0.03,35.86,98.05,20.7,12.19,28.47
2018,April,29,0.21,35.78,98.17,22.31,15.02,29.95
2018,April,30,0.56,35.64,98.07,23.75,16.4,30.02
2018,May,1,0.05,37.58,97.22,21.68,12.99,29.96
2018,May,2,0.68,41.72,97.76,15.52,10.58,21.36
2018,May,3,0,38.25,97.87,17.23,7.33,25.54
2018,May,4,0,34.89,97.95,19.97,11.79,26.56
2018,May,5,0.07,37.82,98.15,20.43,14.94,25.99
2018,May,6,0,40.91,98.28,21.02,13.19,28.12
2018,May,7,0.01,36.12,98.13,23.67,16.94,30.14
2018,May,8,1.45,40.99,97.64,23.63,17.14,31.36
2018,May,9,0.31,47.08,97.79,21.58,16.52,26.4
2018,May,10,0.17,42.2,98.27,22.17,15.49,27.64
2018,May,11,0.05,37.15,98.63,24.13,17.26,30.59
2018,May,12,0.01,32.85,98.36,26.67,19.08,32.89
2018,May,13,0.02,31.98,98.25,25.4,18.56,32.11
2018,May,14,0.03,26.66,98.42,22.38,14.57,29.16
2018,May,15,3.54,38.34,98.39,21.51,16.09,29.34
2018,May,16,3.03,51.99,98.28,21.65,16.02,27.31
2018,May,17,3.24,46.8,98.05,22.83,16.49,29.24
2018,May,18,1.63,52.89,97.95,22.85,17.44,27.72
2018,May,19,4.32,56.71,98.03,22.5,18.54,27.45
2018,May,20,7.46,57.46,98,21.86,17.93,26.16
2018,May,21,0.27,44.23,98.02,23.32,17.01,28.55
2018,May,22,4.89,45.74,98.27,22.85,16.87,29.07
2018,May,23,0,36.42,98.66,24.59,17.71,31.15
2018,May,24,0,34.14,98.56,25.96,18.47,33.36
2018,May,25,0,30.48,98.33,26.63,18.61,34.5
2018,May,26,0,27.77,98.34,27.74,21,35.54
2018,May,27,0.12,40.55,98.41,26.09,20.35,33.77
2018,May,28,0,28.02,97.8,29.53,22.93,37.24
2018,May,29,0,34.67,97.89,27.04,19.74,34.41
2018,May,30,0,36.18,98.12,27.57,18.88,34.91
2018,May,31,0,32.92,98.34,28.25,21.32,34.69
2018,June,1,0,33.8,98.58,26.55,20.24,33.44
2018,June,2,0.09,30.96,98.38,27.67,20.61,33.5
2018,June,3,0,26,98.15,29.7,21.23,37.01
2018,June,4,0.01,30.03,98.06,29.3,23.31,36.13
2018,June,5,0.05,33.71,97.99,28.48,21.04,35.16
2018,June,6,0.08,30.3,97.93,28.2,23.47,33.75
2018,June,7,0.14,35.97,98.25,26.15,20.57,32.03
2018,June,8,0.01,26.95,98.48,26.02,16.32,33.6
2018,June,9,0,20.56,98.38,29.36,20.19,37.84
2018,June,10,0,19.77,97.82,32.24,23.46,39.88
2018,June,11,0,23.14,97.8,30,22.7,37.69
2018,June,12,0,29.04,98.01,29.28,20.57,36.64
2018,June,13,0.01,31.3,98.04,27.9,21.27,34.16
2018,June,14,0,31.82,98.11,26.52,18.71,33.07
2018,June,15,0,27.46,98.18,26.55,19.02,32.99
2018,June,16,0,28.89,98.34,27.25,18.86,33.98
2018,June,17,0,26.91,98.43,29.24,21.7,36.55
2018,June,18,0,29.53,98.46,27.94,19.58,35.72
2018,June,19,0,33.98,98.49,27.32,18.95,33.63
2018,June,20,0.08,35.9,98.59,28.41,21.92,33.21
2018,June,21,0.34,33.43,98.53,29.23,23.53,34.76
2018,June,22,0,29.18,98.38,30.84,23.21,37.63
2018,June,23,0,27.15,98.37,31.8,24.01,38.51
2018,June,24,0,24.95,98.2,32.53,23.9,40.38
2018,June,25,0,22.68,98.09,31.81,24.07,39.75
2018,June,26,0,27.51,98.37,28.86,21.25,36.8
2018,June,27,0,25.95,98.44,28.03,20.03,35.36
2018,June,28,0,22.22,98.13,30.9,22.44,38.47
2018,June,29,0,16.06,97.88,33.57,24.12,42.61
2018,June,30,0,11.42,97.83,35.22,25.87,44.66
2018,July,1,0,8.48,97.88,36.11,26.64,45.31
2018,July,2,0,16.06,98.09,36.13,27.42,43.79
2018,July,3,0,24.68,98.38,35,28.29,41.27
2018,July,4,0,23.31,98.36,35.51,28.8,42.01
2018,July,5,0,19.57,98.31,36.26,29,44.38
2018,July,6,0.25,21.66,98.49,35.44,27.72,42.89
2018,July,7,0,25.18,98.64,33.62,28.2,38.95
2018,July,8,0.07,21.33,98.38,35.43,28.85,42.05
2018,July,9,0,24.21,98.2,34.6,28.61,41.13
2018,July,10,0,24.94,98.44,32.9,26.22,38.76
2018,July,11,0,22.37,98.39,32.83,25.48,39.66
2018,July,12,0,17.11,98.33,34.67,26.14,42.6
2018,July,13,0,14.79,98.4,36.13,27.85,44.01
2018,July,14,0,12.85,98.43,37.33,28.36,45.72
2018,July,15,0,12.18,98.27,38.02,30.24,45.92
2018,July,16,0,18.12,98.31,36.77,29.48,44.36
2018,July,17,0,20.55,98.31,35.43,27.86,41.91
2018,July,18,0,24.31,98.36,34.24,27.56,40.98
2018,July,19,0,15.8,98.22,37.89,29.96,45.84
2018,July,20,0,19.57,98.19,36.98,29.93,44.26
2018,July,21,0,18.35,98.09,36.44,29.68,44.19
2018,July,22,0,14.06,97.88,37.51,29.84,45.21
2018,July,23,0,19.74,98.05,36.63,29.91,43.64
2018,July,24,0,23.61,98.2,33.38,26.95,40.03
2018,July,25,0,22.21,98.2,33.28,26.71,39.64
2018,July,26,0,21.11,98.05,34.04,27.26,40.88
2018,July,27,0,20.05,97.98,35.14,28.67,42.74
2018,July,28,0,19.43,98.05,35.78,29.49,42.91
2018,July,29,0,15.87,98.2,34.77,27.32,42.66
2018,July,30,0,16.26,98.15,33.82,27.3,40.87
2018,July,31,0,22.44,98.18,32.83,25.42,39.02
2018,August,1,0.01,27.45,98.33,32.99,27.29,38.71
2018,August,2,0,26.57,98.39,33.75,27.03,39.64
2018,August,3,0.04,22.92,98.17,34.39,27.58,40.75
2018,August,4,0.1,33.9,98.26,31.85,27.14,35.86
2018,August,5,0.32,39.49,98.22,30.35,24.46,34.68
2018,August,6,0.5,41.04,98.32,30.12,25.96,33.7
2018,August,7,1.43,49.57,98.28,28.66,25.31,31.43
2018,August,8,0.01,33.92,98.22,32.03,24.92,38.17
2018,August,9,0.22,26.02,98.29,34.41,26.84,41.44
2018,August,10,0.06,29.89,98.61,34.42,28.19,40.34
2018,August,11,3.31,40.3,98.85,31.69,28,35.96
2018,August,12,1.46,45.81,98.64,29.58,26.03,33.54
2018,August,13,0.1,38.78,98.34,31.22,25.16,35.97
2018,August,14,0.02,31.76,98.3,32.8,26.82,38.62
2018,August,15,0,32.08,98.3,31.9,25.01,38.48
2018,August,16,0,36.96,98.3,30.86,24.47,36.67
2018,August,17,0.59,40.93,98.39,29.6,25.51,35.16
2018,August,18,0.01,35.28,98.45,30.41,24.96,36.35
2018,August,19,0.01,34.17,98.49,29.87,22.52,36.84
2018,August,20,0.02,35.18,98.33,28.83,21.72,36.04
2018,August,21,0.02,35.94,98.28,29.11,21.63,35.39
2018,August,22,0.6,37.45,98.4,29.53,23.78,34.8
2018,August,23,0.01,30.39,98.27,30.82,25.91,36.32
2018,August,24,0,35.33,98.32,29.5,22.66,35.51
2018,August,25,0,33.49,98.41,29.46,23.08,35.11
2018,August,26,0,21.68,98.32,31.83,25.27,39.17
2018,August,27,0,21.96,98.25,31.85,24.7,39.15
2018,August,28,0,34.19,98.47,29.67,23.96,36.1
2018,August,29,0,32.97,98.48,29.69,23.27,35.51
2018,August,30,0.24,35.24,98.52,30.27,25.08,35.5
2018,August,31,0.02,36.18,98.65,30.1,24.76,35.11
2018,September,1,0,29.17,98.65,30.77,24.66,36.86
2018,September,2,0,24.31,98.52,31.29,24.47,38.15
2018,September,3,0,20.41,98.3,32.41,26.09,39.51
2018,September,4,0.15,20.17,98.25,33.44,27.19,40.63
2018,September,5,0.01,18.67,98.29,33.6,26.21,41.58
2018,September,6,0,20.33,98.14,33.4,26.1,40.98
2018,September,7,0.11,27.6,98.21,32.4,27.61,39.04
2018,September,8,0,33.63,98.46,30.99,25.04,36.45
2018,September,9,0,30.3,98.5,32.29,27.73,38.49
2018,September,10,0.01,29.13,98.68,32.25,26.42,38.72
2018,September,11,0.02,31.67,98.95,32.27,26.6,37.91
2018,September,12,0.11,37.27,98.94,31.68,26.09,37.1
2018,September,13,1.98,44.78,98.7,29.61,26.81,33.6
2018,September,14,0.29,43.44,98.67,29.35,25.22,34.34
2018,September,15,0.22,40.8,98.83,29.7,24.69,34.71
2018,September,16,0.05,37.07,98.99,29.9,24.19,36.26
2018,September,17,0.24,34.79,98.88,29.75,24.66,35.04
2018,September,18,1.88,35.72,98.77,27.96,25.19,32.13
2018,September,19,0.01,34.43,98.73,28.79,23.08,34.43
2018,September,20,0.01,37.49,98.51,28.42,23.67,33.62
2018,September,21,0.49,45.02,98.49,26.89,21.96,31.46
2018,September,22,0,40.01,98.92,27.24,20.79,33.22
2018,September,23,0,38.16,98.98,27.67,21.78,33.79
2018,September,24,0,33.85,98.85,28,21.63,34.07
2018,September,25,0.05,39.04,98.92,27.81,21.83,33.44
2018,September,26,4.86,49.75,99.17,26.45,22.71,30.4
2018,September,27,0.01,45.32,99.19,23.29,18.11,29.38
2018,September,28,0,37.75,98.73,21.99,16.32,28.62
2018,September,29,0,31.51,98.59,23,15.44,30.18
2018,September,30,0,27.46,98.69,24.17,17.8,31.51
2018,October,1,0.03,28.07,98.37,24.64,18.94,31
2018,October,2,0.26,43.52,98.4,21.26,14.86,26.89
2018,October,3,1.09,49.48,98.5,19.24,14.32,25
2018,October,4,1.83,55.85,98.46,20.69,16.04,26.74
2018,October,5,0.04,54.42,98.69,20.86,15.31,26.19
2018,October,6,0,42.14,98.74,22.31,16.11,29.72
2018,October,7,0,31.2,98.49,23.07,16,30.34
2018,October,8,0.32,35.32,98.42,22.47,18.47,28.3
2018,October,9,0.05,35.01,98.31,24.17,19.05,30.28
2018,October,10,4.31,55.86,98.31,21.68,19.57,25.23
2018,October,11,0.14,50.95,98.53,23.61,19.38,29.03
2018,October,12,0.05,48.17,98.93,23.89,19.47,29.19
2018,October,13,0.03,51.9,98.75,22.53,18.11,27.65
2018,October,14,0,49.56,98.26,22.32,16.1,28.17
2018,October,15,13.84,62.47,98.21,20.42,18.68,24.76
2018,October,16,6.62,72.29,98.29,19.84,17.05,23.41
2018,October,17,9.79,67.51,97.84,19.13,15.96,22.6
2018,October,18,3.51,62.35,97.5,20.26,15.85,26.25
2018,October,19,0,54.25,98.25,21.3,15.34,27.03
2018,October,20,0,55.03,98.81,21.47,16.85,26.68
2018,October,21,0,55.24,98.82,21.47,16.68,26.95
2018,October,22,0.01,45.8,98.54,21.92,16.47,29.86
2018,October,23,0.01,54.21,98.93,18.92,14.24,25.62
2018,October,24,0,53.33,98.91,18.23,12.56,25.23
2018,October,25,0,53.69,99,17.9,12.15,23.98
2018,October,26,0,48.28,98.86,17.65,13.28,23.94
2018,October,27,1.16,42.76,98.1,17.56,11.44,24.14
2018,October,28,3.65,61.73,97.19,18.59,14.27,22.41
2018,October,29,0.29,46.31,97.62,12.86,7.67,17.64
2018,October,30,0,41.25,98.51,11.56,6.4,18.4
2018,October,31,0,37.99,98.28,14.1,7.52,20.99
2018,November,1,0.01,40.51,98.37,16.13,10.95,22.27
2018,November,2,0.12,55.63,98.59,15.27,10.28,21.6
2018,November,3,0.41,59.92,98.36,15.21,11.64,20.6
2018,November,4,0.01,57.4,98.36,14.09,8.91,20.45
2018,November,5,0,47.95,98.3,14.28,7.94,21.69
2018,November,6,0,47.4,98.52,14.32,10.28,20.57
2018,November,7,0,42.08,98.9,14.55,9.02,21.22
2018,November,8,0,44.28,99.05,15.11,10.18,22.16
2018,November,9,0.2,47.38,98.73,14.72,10.07,21.77
2018,November,10,0.01,53.85,98.62,12.73,7.99,19.28
2018,November,11,0,55.89,98.97,14.18,9.47,20.5
2018,November,12,0.01,62.75,99.22,14.61,9.15,20
2018,November,13,0.05,70.55,99.3,16.55,13.17,21.1
2018,November,14,0.06,69.36,99.16,17.43,14.46,21.69
2018,November,15,0.02,58.73,98.55,17.09,13.83,22.5
2018,November,16,0,54.57,98.42,16.99,11.76,23.22
2018,November,17,2.22,74.66,98.23,14.37,11.56,16.5
2018,November,18,0.04,65.45,98.05,14.91,10.89,20.3
2018,November,19,0.41,65.19,97.46,13.64,10.77,18.44
2018,November,20,0.05,55.04,97.94,13.6,8.14,20.08
2018,November,21,0,49.85,98.82,13.9,8.33,20.71
2018,November,22,0,45.67,99.08,13.86,9.89,20.55
2018,November,23,0,46.68,98.86,13.4,7.89,19.55
2018,November,24,1.97,60.01,98.48,13.41,10.1,18.73
2018,November,25,0.01,63.59,98.4,12.42,8.92,18.5
2018,November,26,0.03,61.12,98.3,13.66,7.96,22.96
2018,November,27,0.01,57.48,98.81,11.43,6.89,18.47
2018,November,28,0,55.45,99.14,10.79,4.38,19.52
2018,November,29,0,45.76,99.18,12.44,7.87,18.83
2018,November,30,0.1,41.73,98.89,11.82,7.17,17.57
